query_id,treatment_id,parent_node,Async Capable,Parent Relationship,Parallel Aware,Node Type,Plan Rows,Output,input_rows,output_rows,left_child_input_actual_rows,left_child_input_rows,right_child_input_actual_rows,right_child_input_rows,execution_time,Actual Loops,Shared Read Blocks,Self Shared Read Blocks,Self Shared Hit Blocks,Temp Read Blocks,Temp Written Blocks,Peak Memory Usage,Original Hash Buckets,Original Hash Batches,shared_read_blocks_log,run_id,execution_log_time,dbname,data_folder_name
153011,9,Hash Join,False,Inner,False,Hash,65,"['a.id', 'a.score', 'a.creationdate', 'q.acceptedanswerid', 'q.id', 'q.lastactivitydate']",0,0,0,65,0.0,0.0,0.0006000000000018801,1.0,36103.4,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,4.5575601320795185,0,0.0002604985473911855,mathso,ce_mathso
153011,9,Hash Join,False,Inner,False,Hash,115,"['a.id', 'a.score', 'a.creationdate', 'a.parentid']",1,0,1,115,0.0,0.0,0.00479999999999444,1.0,36102.4,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,4.557548103060993,0,0.002079626393118472,mathso,ce_mathso
153011,18,Hash Join,False,Inner,False,Hash,65,"['a.id', 'a.score', 'a.creationdate', 'q.acceptedanswerid', 'q.id', 'q.lastactivitydate']",0,0,0,65,0.0,0.0,0.0004999999999999,1.0,5.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,0.7781512503836436,0,0.00021709297223018438,mathso,ce_mathso
153011,18,Hash Join,False,Inner,False,Hash,115,"['a.id', 'a.score', 'a.creationdate', 'a.parentid']",1,0,1,115,0.0,0.0,0.005,1.0,4.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,0.6989700043360189,0,0.0021660617565076304,mathso,ce_mathso
153011,24,Hash Join,False,Inner,False,Hash,65,"['a.id', 'a.score', 'a.creationdate', 'q.acceptedanswerid', 'q.id', 'q.lastactivitydate']",0,0,0,65,0.0,0.0,0.0009999999999998,1.0,5.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,0.7781512503836436,0,0.0004340774793185929,mathso,ce_mathso
153011,24,Hash Join,False,Inner,False,Hash,115,"['a.id', 'a.score', 'a.creationdate', 'a.parentid']",1,0,1,115,0.0,0.0,0.005,1.0,4.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,0.6989700043360189,0,0.0021660617565076304,mathso,ce_mathso
153018,0,Hash Join,False,Inner,False,Hash,952172,"['users.displayname', 'users.reputation', 'users.id']",952172,952172,952172,952172,0.0,0.0,801.9925000000001,1.0,22739.0,0.0,0.0,0.0,4104.0,56.0,1024.0,1024.0,4.356790460351716,0,2.904711488960094,mathso,ce_mathso
153018,6,Hash Join,False,Inner,False,Hash,952172,"['users.displayname', 'users.reputation', 'users.id']",952172,952172,952172,952172,0.0,0.0,241.49933333333334,1.0,22739.0,0.0,0.0,0.0,2377.0,32835.0,1048576.0,2.0,4.356790460351716,0,2.384710548999921,mathso,ce_mathso
153040,0,Hash Join,False,Inner,False,Hash,952172,"['users.displayname', 'users.reputation', 'users.id']",952172,952172,952172,952172,0.0,0.0,885.7175,1.0,22739.0,0.0,0.0,0.0,4104.0,56.0,1024.0,1024.0,4.356790460351716,0,2.9477852796595454,mathso,ce_mathso
153040,6,Hash Join,False,Inner,False,Hash,952172,"['users.displayname', 'users.reputation', 'users.id']",952172,952172,952172,952172,0.0,0.0,270.5983333333333,1.0,22739.0,0.0,0.0,0.0,2377.0,32835.0,1048576.0,2.0,4.356790460351716,0,2.4339271005629657,mathso,ce_mathso
153112,0,Hash Join,False,Inner,False,Hash,24856,"['r.postcount', 'r.user_id']",303153,303152,303153,24856,0.0,0.0,102.64542857142864,1.0,60169.0,0.0,0.0,17985.0,20800.0,49.0,2048.0,32.0,4.779380011491656,0,2.0155501516784513,mathso,ce_mathso
153112,6,Hash Join,False,Inner,False,Hash,24856,"['r.postcount', 'r.user_id']",303153,303152,303153,24856,0.0,0.0,53.46914285714289,1.0,60169.0,0.0,0.0,0.0,0.0,17123.0,32768.0,1.0,4.779380011491656,0,1.7361505411379756,mathso,ce_mathso
153114,0,Hash Join,False,Inner,False,Hash,24856,"['r.postcount', 'r.user_id']",342145,342144,342145,24856,0.0,0.0,107.57899999999992,1.0,60169.0,0.0,0.0,46673.0,51875.0,49.0,2048.0,32.0,4.779380011491656,0,2.0357458375362585,mathso,ce_mathso
153114,6,Hash Join,False,Inner,False,Hash,24856,"['r.postcount', 'r.user_id']",342145,342144,342145,24856,0.0,0.0,59.69299999999992,1.0,60169.0,0.0,0.0,0.0,0.0,18798.0,32768.0,1.0,4.779380011491656,0,1.7831386048037803,mathso,ce_mathso
153116,0,Hash Join,False,Inner,False,Hash,952172,"['users.id', 'users.displayname']",952172,952172,952172,952172,0.0,0.0,414.3758571428571,1.0,22739.0,0.0,0.0,0.0,3659.0,60.0,2048.0,1024.0,4.356790460351716,0,2.6184412504698042,mathso,ce_mathso
153116,6,Hash Join,False,Inner,False,Hash,952172,"['users.id', 'users.displayname']",952172,952172,952172,952172,0.0,0.0,238.40914285714285,1.0,22739.0,0.0,0.0,0.0,2059.0,30289.0,1048576.0,2.0,4.356790460351716,0,2.379140731770417,mathso,ce_mathso
153117,0,Hash Join,False,Inner,False,Hash,952172,"['users.id', 'users.displayname']",952172,952172,952172,952172,0.0,0.0,421.75728571428573,1.0,22739.0,0.0,0.0,0.0,3659.0,60.0,2048.0,1024.0,4.356790460351716,0,2.626091100878285,mathso,ce_mathso
153117,6,Hash Join,False,Inner,False,Hash,952172,"['users.id', 'users.displayname']",952172,952172,952172,952172,0.0,0.0,236.45214285714286,1.0,22739.0,0.0,0.0,0.0,2059.0,30289.0,1048576.0,2.0,4.356790460351716,0,2.3755760931719156,mathso,ce_mathso
153129,0,Hash Join,False,Inner,False,Hash,65,"['a.id', 'a.score']",0,0,0,65,0.0,0.0,0.0030000000000427,1.0,60168.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,4.77937279364072,0,0.0013009330204366276,mathso,ce_mathso
153129,9,Hash Join,False,Inner,False,Hash,65,"['a.id', 'a.score']",0,0,0,65,0.0,0.0,0.003333333333368133,1.0,60168.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,4.77937279364072,0,0.0014452408741959467,mathso,ce_mathso
153259,0,Hash Join,False,Inner,False,Hash,1,['tags.id'],1,1,1,1,0.0,0.0,0.012749999999999925,1.0,16.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,1.2304489213782739,0,0.005502251855625762,mathso,ce_mathso
153259,0,Hash Join,False,Inner,False,Hash,1874,['posttags.postid'],36,36,36,1874,0.0,0.0,1.2229999999999848,1.0,16128.0,0.0,0.0,0.0,0.0,17.0,2048.0,2.0,4.207607441911914,0,0.3469394626989876,mathso,ce_mathso
153259,0,Hash Join,False,Inner,False,Hash,3241,['posts.id'],22,22,22,3241,0.0,0.0,0.42024999999995316,1.0,76297.0,0.0,0.0,3465.0,3465.0,17.0,2048.0,4.0,4.882513153939836,0,0.1523647979492819,mathso,ce_mathso
153259,6,Hash Join,False,Inner,False,Hash,1,['tags.id'],1,1,1,1,0.0,0.0,0.008666666666666668,1.0,16.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,1.2304489213782739,0,0.0037476689675054425,mathso,ce_mathso
153259,6,Hash Join,False,Inner,False,Hash,1874,['posttags.postid'],36,36,36,1874,0.0,0.0,0.06433333333336573,1.0,16128.0,0.0,0.0,0.0,0.0,18.0,2048.0,1.0,4.207607441911914,0,0.027077663819795685,mathso,ce_mathso
153259,6,Hash Join,False,Inner,False,Hash,3241,['posts.id'],22,22,22,3241,0.0,0.0,0.03366666666662843,1.0,76297.0,0.0,0.0,0.0,0.0,33.0,4096.0,1.0,4.882513153939836,0,0.014380511517647842,mathso,ce_mathso
153260,0,Hash Join,False,Inner,False,Hash,1,['tags.id'],1,1,1,1,0.0,0.0,0.024750000000000025,1.0,16.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,1.2304489213782739,0,0.01061792698853938,mathso,ce_mathso
153260,0,Hash Join,False,Inner,False,Hash,1874,['posttags.postid'],2122,2122,2122,1874,0.0,0.0,1.1205000000000496,1.0,16128.0,0.0,0.0,0.0,3.0,54.0,2048.0,2.0,4.207607441911914,0,0.32643827679573856,mathso,ce_mathso
153260,0,Hash Join,False,Inner,False,Hash,3241,"['posts.owneruserid', 'posts.id']",1888,1888,1888,3241,0.0,0.0,1.073500000000081,1.0,76297.0,0.0,0.0,3944.0,3947.0,33.0,2048.0,4.0,4.882513153939836,0,0.3167040397000537,mathso,ce_mathso
153260,6,Hash Join,False,Inner,False,Hash,1,['tags.id'],1,1,1,1,0.0,0.0,0.012000000000000066,1.0,16.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,1.2304489213782739,0,0.005180512503780314,mathso,ce_mathso
153260,6,Hash Join,False,Inner,False,Hash,1874,['posttags.postid'],2122,2122,2122,1874,0.0,0.0,0.64366666666668,1.0,16128.0,0.0,0.0,0.0,0.0,107.0,2048.0,1.0,4.207607441911914,0,0.21581374781147886,mathso,ce_mathso
153260,6,Hash Join,False,Inner,False,Hash,3241,"['posts.owneruserid', 'posts.id']",1888,1888,1888,3241,0.0,0.0,0.7266666666666879,1.0,76297.0,0.0,0.0,0.0,0.0,106.0,4096.0,1.0,4.882513153939836,0,0.23720850502557592,mathso,ce_mathso
153262,0,Hash Join,False,Inner,False,Hash,1,['tags.id'],1,1,1,1,0.0,0.0,0.018,1.0,16.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,1.2304489213782739,0,0.007747778000739948,mathso,ce_mathso
153262,0,Hash Join,False,Inner,False,Hash,1874,['posttags.postid'],8,8,8,1874,0.0,0.0,0.0284999999999797,1.0,16128.0,0.0,0.0,0.0,0.0,17.0,2048.0,2.0,4.207607441911914,0,0.01220429603073427,mathso,ce_mathso
153262,0,Hash Join,False,Inner,False,Hash,3241,"['posts.id', 'posts.owneruserid']",11,11,11,3241,0.0,0.0,0.7447500000000105,1.0,76297.0,0.0,0.0,0.0,3940.0,17.0,2048.0,4.0,4.882513153939836,0,0.24173320699795275,mathso,ce_mathso
153262,0,Hash Join,False,Inner,False,Hash,952172,"['users.displayname', 'users.id']",952172,952172,952172,952172,0.0,0.0,788.314,1.0,22739.0,0.0,0.0,0.0,4014.0,61.0,2048.0,1024.0,4.356790460351716,0,2.8972498059205622,mathso,ce_mathso
153262,6,Hash Join,False,Inner,False,Hash,1,['tags.id'],1,1,1,1,0.0,0.0,0.008,1.0,16.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,1.2304489213782739,0,0.003460532109506489,mathso,ce_mathso
153262,6,Hash Join,False,Inner,False,Hash,1874,['posttags.postid'],8,8,8,1874,0.0,0.0,0.019333333333330868,1.0,16128.0,0.0,0.0,0.0,0.0,17.0,2048.0,1.0,4.207607441911914,0,0.008316226356637783,mathso,ce_mathso
153262,6,Hash Join,False,Inner,False,Hash,3241,"['posts.id', 'posts.owneruserid']",11,11,11,3241,0.0,0.0,0.027999999999944163,1.0,76297.0,0.0,0.0,0.0,0.0,33.0,4096.0,1.0,4.882513153939836,0,0.011993114659233299,mathso,ce_mathso
153262,6,Hash Join,False,Inner,False,Hash,952172,"['users.displayname', 'users.id']",952172,952172,952172,952172,0.0,0.0,230.00633333333334,1.0,22739.0,0.0,0.0,0.0,2145.0,30974.0,1048576.0,2.0,4.356790460351716,0,2.3636238867926367,mathso,ce_mathso
154000,0,Hash Join,False,Inner,False,Hash,1,['tags.id'],0,0,0,1,0.0,0.0,0.002,1.0,16.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,1.2304489213782739,0,0.0008677215312269133,mathso,ce_mathso
154000,0,Hash Join,False,Inner,False,Hash,1874,['posttags.postid'],0,0,0,1874,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,16.0,2048.0,2.0,1.255272505103306,0,0.0,mathso,ce_mathso
154000,9,Hash Join,False,Inner,False,Hash,1,['tags.id'],0,0,0,1,0.0,0.0,0.002,1.0,16.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,1.2304489213782739,0,0.0008677215312269133,mathso,ce_mathso
154000,9,Hash Join,False,Inner,False,Hash,1874,['posttags.postid'],0,0,0,1874,0.0,0.0,0.00033333333333336666,1.0,17.0,0.0,0.0,0.0,0.0,16.0,2048.0,2.0,1.255272505103306,0,0.00014474070519017137,mathso,ce_mathso
154000,24,Hash Join,False,Inner,False,Hash,1874,['posttags.postid'],0,0,0,1874,0.0,0.0,0.004,1.0,16.0,0.0,0.0,0.0,0.0,16.0,2048.0,1.0,1.2304489213782739,0,0.0017337128090005312,mathso,ce_mathso
154001,0,Hash Join,False,Inner,False,Hash,1,['tags.id'],0,0,0,1,0.0,0.0,0.002,1.0,16.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,1.2304489213782739,0,0.0008677215312269133,mathso,ce_mathso
154001,0,Hash Join,False,Inner,False,Hash,1874,['posttags.postid'],0,0,0,1874,0.0,0.0,0.0010000000000001,1.0,17.0,0.0,0.0,0.0,0.0,16.0,2048.0,2.0,1.255272505103306,0,0.00043407747931868923,mathso,ce_mathso
154001,9,Hash Join,False,Inner,False,Hash,1,['tags.id'],0,0,0,1,0.0,0.0,0.0030000000000000005,1.0,16.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,1.2304489213782739,0,0.001300933020418072,mathso,ce_mathso
154001,9,Hash Join,False,Inner,False,Hash,1874,['posttags.postid'],0,0,0,1874,0.0,0.0,0.0006666666666666001,1.0,17.0,0.0,0.0,0.0,0.0,16.0,2048.0,2.0,1.255272505103306,0,0.0002894331875891156,mathso,ce_mathso
154003,0,Hash Join,False,Inner,False,Hash,1,['tags.id'],0,0,0,1,0.0,0.0,0.0049999999999998,1.0,16.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,1.2304489213782739,0,0.0021660617565076304,mathso,ce_mathso
154003,0,Hash Join,False,Inner,False,Hash,1874,['posttags.postid'],0,0,0,1874,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,16.0,2048.0,2.0,1.255272505103306,0,0.0,mathso,ce_mathso
154003,9,Hash Join,False,Inner,False,Hash,1,['tags.id'],0,0,0,1,0.0,0.0,0.0033333333333332997,1.0,16.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,1.2304489213782739,0,0.001445240874180953,mathso,ce_mathso
154003,9,Hash Join,False,Inner,False,Hash,1874,['posttags.postid'],0,0,0,1874,0.0,0.0,0.0014,1.0,16.6,0.0,0.0,0.0,0.0,16.0,2048.0,2.0,1.24551266781415,0,0.0006075870628903731,mathso,ce_mathso
154003,18,Hash Join,False,Inner,False,Hash,1874,['posttags.postid'],0,0,0,1874,0.0,0.0,0.003,1.0,16.0,0.0,0.0,0.0,0.0,16.0,2048.0,2.0,1.2304489213782739,0,0.001300933020418072,mathso,ce_mathso
154003,24,Hash Join,False,Inner,False,Hash,1874,['posttags.postid'],0,0,0,1874,0.0,0.0,0.004,1.0,16.0,0.0,0.0,0.0,0.0,16.0,2048.0,1.0,1.2304489213782739,0,0.0017337128090005312,mathso,ce_mathso
154004,0,Hash Join,False,Inner,False,Hash,1,['tags.id'],0,0,0,1,0.0,0.0,0.002,1.0,16.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,1.2304489213782739,0,0.0008677215312269133,mathso,ce_mathso
154004,0,Hash Join,False,Inner,False,Hash,1874,['posttags.postid'],0,0,0,1874,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,16.0,2048.0,2.0,1.255272505103306,0,0.0,mathso,ce_mathso
154004,9,Hash Join,False,Inner,False,Hash,1,['tags.id'],0,0,0,1,0.0,0.0,0.0026666666666667004,1.0,16.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,1.2304489213782739,0,0.0011565771999421674,mathso,ce_mathso
154004,9,Hash Join,False,Inner,False,Hash,1874,['posttags.postid'],0,0,0,1874,0.0,0.0,0.00139999999999994,1.0,16.6,0.0,0.0,0.0,0.0,16.0,2048.0,2.0,1.24551266781415,0,0.0006075870628902768,mathso,ce_mathso
154004,18,Hash Join,False,Inner,False,Hash,1874,['posttags.postid'],0,0,0,1874,0.0,0.0,0.0034999999999999,1.0,16.0,0.0,0.0,0.0,0.0,16.0,2048.0,2.0,1.2304489213782739,0,0.001517376823504282,mathso,ce_mathso
154004,24,Hash Join,False,Inner,False,Hash,1874,['posttags.postid'],0,0,0,1874,0.0,0.0,0.0029999999999998,1.0,16.0,0.0,0.0,0.0,0.0,16.0,2048.0,1.0,1.2304489213782739,0,0.001300933020418072,mathso,ce_mathso
154010,0,Hash Join,False,Inner,False,Hash,1,['tags.id'],0,0,0,1,0.0,0.0,0.002,1.0,16.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,1.2304489213782739,0,0.0008677215312269133,mathso,ce_mathso
154010,0,Hash Join,False,Inner,False,Hash,1874,['posttags.postid'],0,0,0,1874,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,16.0,2048.0,2.0,1.255272505103306,0,0.0,mathso,ce_mathso
154010,9,Hash Join,False,Inner,False,Hash,1,['tags.id'],0,0,0,1,0.0,0.0,0.0023333333333333665,1.0,16.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,1.2304489213782739,0,0.001012173380855079,mathso,ce_mathso
154010,9,Hash Join,False,Inner,False,Hash,1874,['posttags.postid'],0,0,0,1874,0.0,0.0,0.00139999999999992,1.0,16.6,0.0,0.0,0.0,0.0,16.0,2048.0,2.0,1.24551266781415,0,0.0006075870628902768,mathso,ce_mathso
154010,18,Hash Join,False,Inner,False,Hash,1874,['posttags.postid'],0,0,0,1874,0.0,0.0,0.002,1.0,16.0,0.0,0.0,0.0,0.0,16.0,2048.0,2.0,1.2304489213782739,0,0.0008677215312269133,mathso,ce_mathso
154010,24,Hash Join,False,Inner,False,Hash,1874,['posttags.postid'],0,0,0,1874,0.0,0.0,0.0029999999999998,1.0,16.0,0.0,0.0,0.0,0.0,16.0,2048.0,1.0,1.2304489213782739,0,0.001300933020418072,mathso,ce_mathso
154118,0,Hash Join,False,Inner,False,Hash,1,"['a.id', 'a.creationdate', 'a.owneruserid']",4013,4013,4013,1,0.0,0.0,2.3737500000000864,1.0,120305.0,0.0,0.0,2982.0,2996.0,53.0,1024.0,1.0,5.080287287372363,0,0.5281128975645841,mathso,ce_mathso
154118,0,Hash Join,False,Inner,False,Hash,8701,"['a.id', 'a.creationdate', 'a.parentid', 'a.owneruserid']",8743,8743,8743,8701,0.0,0.0,6.744250000000023,1.0,60168.0,0.0,0.0,0.0,36.0,36.0,1024.0,16.0,4.77937279364072,0,0.8889793644279173,mathso,ce_mathso
154118,6,Hash Join,False,Inner,False,Hash,1,"['a.id', 'a.creationdate', 'a.owneruserid']",4013,4013,4013,1,0.0,0.0,1.3973333333334115,1.0,120305.0,0.0,0.0,0.0,0.0,236.0,1024.0,1.0,5.080287287372363,0,0.37972842400552403,mathso,ce_mathso
154118,6,Hash Join,False,Inner,False,Hash,8701,"['a.id', 'a.creationdate', 'a.parentid', 'a.owneruserid']",8743,8743,8743,8701,0.0,0.0,3.5819999999999936,1.0,60168.0,0.0,0.0,0.0,0.0,605.0,16384.0,1.0,4.77937279364072,0,0.6610550848533782,mathso,ce_mathso
154133,0,Hash Join,False,Inner,False,Hash,65,"['q.id', 'q.owneruserid']",0,0,0,65,0.0,0.0,0.0,1.0,60169.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,4.779380011491656,0,0.0,mathso,ce_mathso
154133,0,Hash Join,False,Inner,False,Hash,115,['a.parentid'],0,0,0,115,0.0,0.0,0.0039999999999622,1.0,60168.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,4.77937279364072,0,0.001733712808984203,mathso,ce_mathso
154133,9,Hash Join,False,Inner,False,Hash,65,"['q.id', 'q.owneruserid']",0,0,0,65,0.0,0.0,0.00019999999999526,1.0,36102.6,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,4.557550508891352,0,8.685021164692298e-05,mathso,ce_mathso
154133,9,Hash Join,False,Inner,False,Hash,115,['a.parentid'],0,0,0,115,0.0,0.0,0.0029999999999868,1.0,36101.6,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,4.557538479606279,0,0.0013009330204123994,mathso,ce_mathso
154133,18,Hash Join,False,Inner,False,Hash,65,"['q.id', 'q.owneruserid']",0,0,0,65,0.0,0.0,0.001,1.0,3.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,0.6020599913279624,0,0.0004340774793185929,mathso,ce_mathso
154133,18,Hash Join,False,Inner,False,Hash,115,['a.parentid'],0,0,0,115,0.0,0.0,0.0025,1.0,2.0,0.0,0.0,0.0,0.0,8.0,1024.0,1.0,0.47712125471966244,0,0.001084381292219893,mathso,ce_mathso
154183,0,Hash Join,False,Inner,False,Hash,1,"['a.id', 'a.creationdate', 'a.owneruserid']",4013,4013,4013,1,0.0,0.0,2.3159999999999172,1.0,120305.0,0.0,0.0,2982.0,2996.0,53.0,1024.0,1.0,5.080287287372363,0,0.5206145218782251,mathso,ce_mathso
154183,0,Hash Join,False,Inner,False,Hash,8701,"['a.id', 'a.creationdate', 'a.parentid', 'a.owneruserid']",8743,8743,8743,8701,0.0,0.0,5.801000000000016,1.0,60168.0,0.0,0.0,0.0,36.0,36.0,1024.0,16.0,4.77937279364072,0,0.8325727748461809,mathso,ce_mathso
154183,6,Hash Join,False,Inner,False,Hash,1,"['a.id', 'a.creationdate', 'a.owneruserid']",4013,4013,4013,1,0.0,0.0,1.3059999999998884,1.0,120305.0,0.0,0.0,0.0,0.0,236.0,1024.0,1.0,5.080287287372363,0,0.36285930295865915,mathso,ce_mathso
154183,6,Hash Join,False,Inner,False,Hash,8701,"['a.id', 'a.creationdate', 'a.parentid', 'a.owneruserid']",8743,8743,8743,8701,0.0,0.0,3.4910000000000045,1.0,60168.0,0.0,0.0,0.0,0.0,605.0,16384.0,1.0,4.77937279364072,0,0.6523430550627153,mathso,ce_mathso
154388,0,Hash Join,False,Inner,False,Hash,8,"['posttypes.id', 'posttypes.name']",8,8,8,8,0.0,0.0,0.011,1.0,1.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,0.3010299956639812,0,0.00475115559100102,mathso,ce_mathso
154388,9,Hash Join,False,Inner,False,Hash,8,"['posttypes.id', 'posttypes.name']",8,8,8,8,0.0,0.0,0.013333333333333301,1.0,1.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,0.3010299956639812,0,0.005752328889091247,mathso,ce_mathso
154396,0,Hash Join,False,Inner,False,Hash,778396,['q.id'],768602,768602,768602,778396,0.0,0.0,296.02385714285714,1.0,60168.0,0.0,0.0,0.0,2042.0,43.0,2048.0,1024.0,4.77937279364072,0,2.472791333523891,mathso,ce_mathso
154396,6,Hash Join,False,Inner,False,Hash,778396,['q.id'],768602,768602,768602,778396,0.0,0.0,171.63899999999998,1.0,60168.0,0.0,0.0,0.0,0.0,35214.0,1048576.0,1.0,4.77937279364072,0,2.2371389117240317,mathso,ce_mathso
154425,0,Hash Join,False,Inner,False,Hash,1,"['a.tagname', 'a.id']",2,2,2,1,0.0,0.0,0.01175,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,0.0,0,0.005073213063604263,mathso,ce_mathso
154425,0,Hash Join,False,Inner,False,Hash,1874,"['a.tagname', 'c.postid']",51902,51902,51902,1874,0.0,0.0,30.361499999999978,1.0,16111.0,0.0,0.0,0.0,185.0,57.0,1024.0,2.0,4.207149453209543,0,1.4963968265297345,mathso,ce_mathso
154425,0,Hash Join,False,Inner,False,Hash,1943,"['b.tagname', 'b.id']",1943,1943,1943,1943,0.0,0.0,0.82875,1.0,16.0,0.0,0.0,0.0,5.0,59.0,1024.0,2.0,1.2304489213782739,0,0.2621543391333672,mathso,ce_mathso
154425,6,Hash Join,False,Inner,False,Hash,1,"['a.tagname', 'a.id']",2,2,2,1,0.0,0.0,0.0033333333333333335,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,0.0,0,0.001445240874180953,mathso,ce_mathso
154425,6,Hash Join,False,Inner,False,Hash,1874,"['a.tagname', 'c.postid']",51902,51902,51902,1874,0.0,0.0,9.884999999999954,1.0,16111.0,0.0,0.0,0.0,0.0,2945.0,2048.0,1.0,4.207149453209543,0,1.0368284333771114,mathso,ce_mathso
154425,6,Hash Join,False,Inner,False,Hash,1943,"['b.tagname', 'b.id']",1943,1943,1943,1943,0.0,0.0,0.33933333333333326,1.0,16.0,0.0,0.0,0.0,0.0,119.0,2048.0,1.0,1.2304489213782739,0,0.1268886776925679,mathso,ce_mathso
154432,0,Hash Join,False,Inner,False,Hash,1,"['a.tagname', 'a.id']",2,2,2,1,0.0,0.0,0.00624999999999995,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,0.0,0,0.002705893375924871,mathso,ce_mathso
154432,0,Hash Join,False,Inner,False,Hash,1874,"['a.tagname', 'c.postid']",51902,51902,51902,1874,0.0,0.0,23.051000000000016,1.0,16111.0,0.0,0.0,0.0,185.0,57.0,1024.0,2.0,4.207149453209543,0,1.3811331383170509,mathso,ce_mathso
154432,0,Hash Join,False,Inner,False,Hash,1943,"['b.tagname', 'b.id']",1943,1943,1943,1943,0.0,0.0,0.61775,1.0,16.0,0.0,0.0,0.0,5.0,59.0,1024.0,2.0,1.2304489213782739,0,0.2089114084942451,mathso,ce_mathso
154432,6,Hash Join,False,Inner,False,Hash,1,"['a.tagname', 'a.id']",2,2,2,1,0.0,0.0,0.003999999999999966,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1024.0,1.0,0.0,0,0.0017337128090005312,mathso,ce_mathso
154432,6,Hash Join,False,Inner,False,Hash,1874,"['a.tagname', 'c.postid']",51902,51902,51902,1874,0.0,0.0,9.677333333333346,1.0,16111.0,0.0,0.0,0.0,0.0,2945.0,2048.0,1.0,4.207149453209543,0,1.0284628010795627,mathso,ce_mathso
154432,6,Hash Join,False,Inner,False,Hash,1943,"['b.tagname', 'b.id']",1943,1943,1943,1943,0.0,0.0,0.35566666666666663,1.0,16.0,0.0,0.0,0.0,0.0,119.0,2048.0,1.0,1.2304489213782739,0,0.1321529176849251,mathso,ce_mathso
154509,0,Hash Join,False,Inner,False,Hash,1,"['a.id', 'a.creationdate', 'a.owneruserid']",2741,2741,2741,1,0.0,0.0,1.5997500000000855,1.0,120305.0,0.0,0.0,2760.0,2769.0,54.0,1024.0,1.0,5.080287287372363,0,0.4149315868782568,mathso,ce_mathso
154509,0,Hash Join,False,Inner,False,Hash,5169,"['a.id', 'a.creationdate', 'a.parentid', 'a.owneruserid']",5969,5969,5969,5169,0.0,0.0,4.642750000000021,1.0,60168.0,0.0,0.0,0.0,23.0,50.0,1024.0,8.0,4.77937279364072,0,0.7514908094361606,mathso,ce_mathso
154509,6,Hash Join,False,Inner,False,Hash,1,"['a.id', 'a.creationdate', 'a.owneruserid']",2741,2741,2741,1,0.0,0.0,0.8936666666666042,1.0,120305.0,0.0,0.0,0.0,0.0,172.0,1024.0,1.0,5.080287287372363,0,0.27730353455758183,mathso,ce_mathso
154509,6,Hash Join,False,Inner,False,Hash,5169,"['a.id', 'a.creationdate', 'a.parentid', 'a.owneruserid']",5969,5969,5969,5169,0.0,0.0,2.5166666666666706,1.0,60168.0,0.0,0.0,0.0,0.0,390.0,8192.0,1.0,4.77937279364072,0,0.5461312049140495,mathso,ce_mathso
