query_id,treatment_id,parent_node,Parent Relationship,Join Type,Parallel Aware,Hash Cond,Node Type,Plan Rows,Output,Plan Width,Join Filter,left_child_input_actual_rows,left_child_input_rows,right_child_input_actual_rows,right_child_input_rows,output_rows,input_rows,execution_time,Actual Loops,Shared Read Blocks,Self Shared Read Blocks,Self Shared Hit Blocks,Temp Read Blocks,Temp Written Blocks,execution_log_time,shared_read_blocks_log,run_id,dbname,data_folder_name
107426,0,0,0,Inner,False,(p.id = pt.postid),Hash Join,1874,"['p.id', 'p.posttypeid', 'p.acceptedanswerid', 'p.parentid', 'p.creationdate', 'p.score', 'p.viewcount', 'p.body', 'p.owneruserid', 'p.lasteditoruserid', 'p.lasteditordisplayname', 'p.lasteditdate', 'p.lastactivitydate', 'p.title', 'p.tags', 'p.answercount', 'p.commentcount', 'p.favoritecount', 'p.closeddate', 'p.communityowneddate', 'p.jsonfield', 'pt.postid', 'pt.tagid', 't.id', 't.tagname', 't.count', 't.excerptpostid', 't.wikipostid', 't.jsonfield']",331,0,1,3557569,0,1874,0,1,0.018,1.0,18.0,0.0,0.0,0.0,0.0,0.007747778000739948,1.2787536009528289,0,mathso,ce_mathso
107426,0,Hash,Outer,Inner,False,(pt.tagid = t.id),Hash Join,1874,"['pt.postid', 'pt.tagid', 't.id', 't.tagname', 't.count', 't.excerptpostid', 't.wikipostid', 't.jsonfield']",72,0,1,3641094,0,1,0,1,0.01,1.0,17.0,0.0,0.0,0.0,0.0,0.004321373782642578,1.255272505103306,0,mathso,ce_mathso
107426,9,0,0,Inner,False,(p.id = pt.postid),Hash Join,1874,"['p.id', 'p.posttypeid', 'p.acceptedanswerid', 'p.parentid', 'p.creationdate', 'p.score', 'p.viewcount', 'p.body', 'p.owneruserid', 'p.lasteditoruserid', 'p.lasteditordisplayname', 'p.lasteditdate', 'p.lastactivitydate', 'p.title', 'p.tags', 'p.answercount', 'p.commentcount', 'p.favoritecount', 'p.closeddate', 'p.communityowneddate', 'p.jsonfield', 'pt.postid', 'pt.tagid', 't.id', 't.tagname', 't.count', 't.excerptpostid', 't.wikipostid', 't.jsonfield']",331,0,1,3557569,0,1874,0,1,0.037799999999999875,1.0,17.6,0.0,0.0,0.0,0.0,0.016113666358908367,1.2695129442179163,0,mathso,ce_mathso
107426,9,Hash,Outer,Inner,False,(pt.tagid = t.id),Hash Join,1874,"['pt.postid', 'pt.tagid', 't.id', 't.tagname', 't.count', 't.excerptpostid', 't.wikipostid', 't.jsonfield']",72,0,1,3641094,0,1,0,1,0.018000000000000002,1.0,17.0,0.0,0.0,0.0,0.0,0.007747778000739948,1.255272505103306,0,mathso,ce_mathso
107426,18,0,0,Inner,False,(p.id = pt.postid),Hash Join,1874,"['p.id', 'p.posttypeid', 'p.acceptedanswerid', 'p.parentid', 'p.creationdate', 'p.score', 'p.viewcount', 'p.body', 'p.owneruserid', 'p.lasteditoruserid', 'p.lasteditordisplayname', 'p.lasteditdate', 'p.lastactivitydate', 'p.title', 'p.tags', 'p.answercount', 'p.commentcount', 'p.favoritecount', 'p.closeddate', 'p.communityowneddate', 'p.jsonfield', 'pt.postid', 'pt.tagid', 't.id', 't.tagname', 't.count', 't.excerptpostid', 't.wikipostid', 't.jsonfield']",331,0,1,3557569,0,1874,0,1,0.0195,1.0,17.0,0.0,0.0,0.0,0.0,0.008387230114158838,1.255272505103306,0,mathso,ce_mathso
107426,24,0,0,Inner,False,(p.id = pt.postid),Hash Join,1874,"['p.id', 'p.posttypeid', 'p.acceptedanswerid', 'p.parentid', 'p.creationdate', 'p.score', 'p.viewcount', 'p.body', 'p.owneruserid', 'p.lasteditoruserid', 'p.lasteditordisplayname', 'p.lasteditdate', 'p.lastactivitydate', 'p.title', 'p.tags', 'p.answercount', 'p.commentcount', 'p.favoritecount', 'p.closeddate', 'p.communityowneddate', 'p.jsonfield', 'pt.postid', 'pt.tagid', 't.id', 't.tagname', 't.count', 't.excerptpostid', 't.wikipostid', 't.jsonfield']",331,0,1,3557569,0,1874,0,1,0.02450000000000005,1.0,17.0,0.0,0.0,0.0,0.0,0.010511962737213791,1.255272505103306,0,mathso,ce_mathso
107427,0,0,0,Inner,False,(p.id = pt.postid),Hash Join,1874,"['p.id', 'p.posttypeid', 'p.acceptedanswerid', 'p.parentid', 'p.creationdate', 'p.score', 'p.viewcount', 'p.body', 'p.owneruserid', 'p.lasteditoruserid', 'p.lasteditordisplayname', 'p.lasteditdate', 'p.lastactivitydate', 'p.title', 'p.tags', 'p.answercount', 'p.commentcount', 'p.favoritecount', 'p.closeddate', 'p.communityowneddate', 'p.jsonfield', 'pt.postid', 'pt.tagid', 't.id', 't.tagname', 't.count', 't.excerptpostid', 't.wikipostid', 't.jsonfield']",331,0,1,3557569,0,1874,0,1,0.0230000000000001,1.0,18.0,0.0,0.0,0.0,0.0,0.009875633712160213,1.2787536009528289,0,mathso,ce_mathso
107427,0,Hash,Outer,Inner,False,(pt.tagid = t.id),Hash Join,1874,"['pt.postid', 'pt.tagid', 't.id', 't.tagname', 't.count', 't.excerptpostid', 't.wikipostid', 't.jsonfield']",72,0,1,3641094,0,1,0,1,0.016,1.0,17.0,0.0,0.0,0.0,0.0,0.006893707947900456,1.255272505103306,0,mathso,ce_mathso
107427,9,0,0,Inner,False,(p.id = pt.postid),Hash Join,1874,"['p.id', 'p.posttypeid', 'p.acceptedanswerid', 'p.parentid', 'p.creationdate', 'p.score', 'p.viewcount', 'p.body', 'p.owneruserid', 'p.lasteditoruserid', 'p.lasteditordisplayname', 'p.lasteditdate', 'p.lastactivitydate', 'p.title', 'p.tags', 'p.answercount', 'p.commentcount', 'p.favoritecount', 'p.closeddate', 'p.communityowneddate', 'p.jsonfield', 'pt.postid', 'pt.tagid', 't.id', 't.tagname', 't.count', 't.excerptpostid', 't.wikipostid', 't.jsonfield']",331,0,1,3557569,0,1874,0,1,0.01879999999999998,1.0,17.6,0.0,0.0,0.0,0.0,0.00808893629157747,1.2695129442179163,0,mathso,ce_mathso
107427,9,Hash,Outer,Inner,False,(pt.tagid = t.id),Hash Join,1874,"['pt.postid', 'pt.tagid', 't.id', 't.tagname', 't.count', 't.excerptpostid', 't.wikipostid', 't.jsonfield']",72,0,1,3641094,0,1,0,1,0.011000000000000001,1.0,17.0,0.0,0.0,0.0,0.0,0.00475115559100102,1.255272505103306,0,mathso,ce_mathso
107427,18,0,0,Inner,False,(p.id = pt.postid),Hash Join,1874,"['p.id', 'p.posttypeid', 'p.acceptedanswerid', 'p.parentid', 'p.creationdate', 'p.score', 'p.viewcount', 'p.body', 'p.owneruserid', 'p.lasteditoruserid', 'p.lasteditordisplayname', 'p.lasteditdate', 'p.lastactivitydate', 'p.title', 'p.tags', 'p.answercount', 'p.commentcount', 'p.favoritecount', 'p.closeddate', 'p.communityowneddate', 'p.jsonfield', 'pt.postid', 'pt.tagid', 't.id', 't.tagname', 't.count', 't.excerptpostid', 't.wikipostid', 't.jsonfield']",331,0,1,3557569,0,1874,0,1,0.022,1.0,17.0,0.0,0.0,0.0,0.0,0.009450895798693935,1.255272505103306,0,mathso,ce_mathso
107427,24,0,0,Inner,False,(p.id = pt.postid),Hash Join,1874,"['p.id', 'p.posttypeid', 'p.acceptedanswerid', 'p.parentid', 'p.creationdate', 'p.score', 'p.viewcount', 'p.body', 'p.owneruserid', 'p.lasteditoruserid', 'p.lasteditordisplayname', 'p.lasteditdate', 'p.lastactivitydate', 'p.title', 'p.tags', 'p.answercount', 'p.commentcount', 'p.favoritecount', 'p.closeddate', 'p.communityowneddate', 'p.jsonfield', 'pt.postid', 'pt.tagid', 't.id', 't.tagname', 't.count', 't.excerptpostid', 't.wikipostid', 't.jsonfield']",331,0,1,3557569,0,1874,0,1,0.0280000000000002,1.0,17.0,0.0,0.0,0.0,0.0,0.011993114659257032,1.255272505103306,0,mathso,ce_mathso
107437,0,0,0,Inner,False,(p.id = pt.postid),Hash Join,1803,"['p.id', 'p.posttypeid', 'p.acceptedanswerid', 'p.parentid', 'p.creationdate', 'p.score', 'p.viewcount', 'p.body', 'p.owneruserid', 'p.lasteditoruserid', 'p.lasteditordisplayname', 'p.lasteditdate', 'p.lastactivitydate', 'p.title', 'p.tags', 'p.answercount', 'p.commentcount', 'p.favoritecount', 'p.closeddate', 'p.communityowneddate', 'p.jsonfield', 'pt.postid', 'pt.tagid', 't.id', 't.tagname', 't.count', 't.excerptpostid', 't.wikipostid', 't.jsonfield']",331,0,1,3423601,0,1874,0,1,0.0279999999999986,1.0,2147.0,0.0,0.0,0.0,0.0,0.011993114659256376,3.332034277027518,0,mathso,ce_mathso
107437,0,Hash,Outer,Inner,False,(pt.tagid = t.id),Hash Join,1874,"['pt.postid', 'pt.tagid', 't.id', 't.tagname', 't.count', 't.excerptpostid', 't.wikipostid', 't.jsonfield']",72,0,1,3641094,0,1,0,1,0.012,1.0,17.0,0.0,0.0,0.0,0.0,0.005180512503780314,1.255272505103306,0,mathso,ce_mathso
107437,9,0,0,Inner,False,(p.id = pt.postid),Hash Join,1803,"['p.id', 'p.posttypeid', 'p.acceptedanswerid', 'p.parentid', 'p.creationdate', 'p.score', 'p.viewcount', 'p.body', 'p.owneruserid', 'p.lasteditoruserid', 'p.lasteditordisplayname', 'p.lasteditdate', 'p.lastactivitydate', 'p.title', 'p.tags', 'p.answercount', 'p.commentcount', 'p.favoritecount', 'p.closeddate', 'p.communityowneddate', 'p.jsonfield', 'pt.postid', 'pt.tagid', 't.id', 't.tagname', 't.count', 't.excerptpostid', 't.wikipostid', 't.jsonfield']",331,0,1,3423601,0,1874,0,1,0.02759999999999958,1.0,2146.6,0.0,0.0,0.0,0.0,0.0118240955943084,3.3319533952912,0,mathso,ce_mathso
107437,9,Hash,Outer,Inner,False,(pt.tagid = t.id),Hash Join,1874,"['pt.postid', 'pt.tagid', 't.id', 't.tagname', 't.count', 't.excerptpostid', 't.wikipostid', 't.jsonfield']",72,0,1,3641094,0,1,0,1,0.018666666666666668,1.0,17.0,0.0,0.0,0.0,0.0,0.008032095183989858,1.255272505103306,0,mathso,ce_mathso
107437,18,0,0,Inner,False,(p.id = pt.postid),Hash Join,1803,"['p.id', 'p.posttypeid', 'p.acceptedanswerid', 'p.parentid', 'p.creationdate', 'p.score', 'p.viewcount', 'p.body', 'p.owneruserid', 'p.lasteditoruserid', 'p.lasteditordisplayname', 'p.lasteditdate', 'p.lastactivitydate', 'p.title', 'p.tags', 'p.answercount', 'p.commentcount', 'p.favoritecount', 'p.closeddate', 'p.communityowneddate', 'p.jsonfield', 'pt.postid', 'pt.tagid', 't.id', 't.tagname', 't.count', 't.excerptpostid', 't.wikipostid', 't.jsonfield']",331,0,1,3423601,0,1874,0,1,0.032999999999999446,1.0,2146.0,0.0,0.0,0.0,0.0,0.014100321519620358,3.331832044436249,0,mathso,ce_mathso
107437,24,0,0,Inner,False,(p.id = pt.postid),Hash Join,1803,"['p.id', 'p.posttypeid', 'p.acceptedanswerid', 'p.parentid', 'p.creationdate', 'p.score', 'p.viewcount', 'p.body', 'p.owneruserid', 'p.lasteditoruserid', 'p.lasteditordisplayname', 'p.lasteditdate', 'p.lastactivitydate', 'p.title', 'p.tags', 'p.answercount', 'p.commentcount', 'p.favoritecount', 'p.closeddate', 'p.communityowneddate', 'p.jsonfield', 'pt.postid', 'pt.tagid', 't.id', 't.tagname', 't.count', 't.excerptpostid', 't.wikipostid', 't.jsonfield']",331,0,1,3423601,0,1874,0,1,0.0330000000000012,1.0,2146.0,0.0,0.0,0.0,0.0,0.014100321519621106,3.331832044436249,0,mathso,ce_mathso
107591,0,Hash,Outer,Inner,False,(pa.parentid = pt.postid),Hash Join,3,"['u.displayname', 'pa.parentid', 'pt.tagid', 'pt.postid', 't.tagname']",39,0,1,3558,0,1874,0,1,0.025999999999982,1.0,22804.0,0.0,0.0,0.0,0.0,0.011147360775789865,4.3580300765769575,0,mathso,ce_mathso
107591,0,Hash,Outer,Inner,False,(pt.tagid = t.id),Hash Join,1874,"['pt.tagid', 'pt.postid', 't.tagname']",24,0,1,3641094,0,1,0,1,0.012,1.0,17.0,0.0,0.0,0.0,0.0,0.005180512503780314,1.255272505103306,0,mathso,ce_mathso
107591,0,Hash Join,Outer,Inner,False,(pa.owneruserid = u.id),Hash Join,3558,"['u.displayname', 'pa.parentid']",15,0,3221,3557569,1006,994,1,4227,0.6270000000000095,1.0,22787.0,0.0,0.0,0.0,0.0,0.21138755293686134,4.3577062107846425,0,mathso,ce_mathso
107591,0,Limit,Outer,Inner,False,(pq.id = pa.parentid),Hash Join,1,"['u.displayname', 't.tagname', 'pt.tagid']",31,0,1,3557569,0,3,0,1,0.0740000000000122,1.0,22805.0,0.0,0.0,0.0,0.0,0.031004281363541768,4.358049119986747,0,mathso,ce_mathso
107591,9,Hash,Outer,Inner,False,(pa.parentid = pt.postid),Hash Join,3,"['u.displayname', 'pa.parentid', 'pt.tagid', 'pt.postid', 't.tagname']",39,0,1,3558,0,1874,0,1,0.024000000000000868,1.0,22804.0,0.0,0.0,0.0,0.0,0.010299956639812338,4.3580300765769575,0,mathso,ce_mathso
107591,9,Hash,Outer,Inner,False,(pt.tagid = t.id),Hash Join,1874,"['pt.tagid', 'pt.postid', 't.tagname']",24,0,1,3641094,0,1,0,1,0.012999999999999933,1.0,17.0,0.0,0.0,0.0,0.0,0.005609445360280386,1.255272505103306,0,mathso,ce_mathso
107591,9,Hash,Outer,Inner,False,(u.id = pa.owneruserid),Hash Join,3,"['u.displayname', 'pa.parentid', 'pt.tagid', 'pt.postid', 't.tagname']",39,0,1,994,0,3240,0,1,0.02849999999999995,1.0,47.0,0.0,0.0,0.0,0.0,0.012204296030742802,1.6812412373755872,0,mathso,ce_mathso
107591,9,Hash Join,Outer,Inner,False,(pa.owneruserid = u.id),Hash Join,3558,"['u.displayname', 'pa.parentid']",15,0,3221,3557569,1006,994,1,4227,0.4849999999999947,1.0,22787.0,0.0,0.0,0.0,0.0,0.17172645365322964,4.3577062107846425,0,mathso,ce_mathso
107591,9,Limit,Outer,Inner,False,(pq.id = pa.parentid),Hash Join,1,"['u.displayname', 't.tagname', 'pt.tagid']",31,0,1,3557569,0,3,0,1,0.01520000000000416,1.0,13702.2,0.0,0.0,0.0,0.0,0.006551609086650116,4.136821996357989,0,mathso,ce_mathso
107591,18,Hash,Outer,Inner,False,(u.id = pa.owneruserid),Hash Join,3,"['u.displayname', 'pa.parentid', 'pt.tagid', 'pt.postid', 't.tagname']",39,0,1,994,0,3240,0,1,0.01750000000000025,1.0,47.0,0.0,0.0,0.0,0.0,0.007534417897257772,1.6812412373755872,0,mathso,ce_mathso
107591,18,Limit,Outer,Inner,False,(pq.id = pa.parentid),Hash Join,1,"['u.displayname', 't.tagname', 'pt.tagid']",31,0,1,3557569,0,3,0,1,0.01249999999999995,1.0,48.0,0.0,0.0,0.0,0.0,0.005395031886706144,1.6901960800285136,0,mathso,ce_mathso
107591,24,Limit,Outer,Inner,False,(pa.owneruserid = u.id),Hash Join,1,"['u.displayname', 't.tagname', 'pt.tagid']",31,0,0,1065,0,994,0,0,0.00150000000000005,1.0,17.0,0.0,0.0,0.0,0.0,0.0006509536295950582,1.255272505103306,0,mathso,ce_mathso
107591,24,Nested Loop,Outer,Inner,False,(pq.id = pt.postid),Hash Join,1874,"['pq.id', 'pt.tagid', 'pt.postid', 't.tagname']",28,0,1,3557569,0,1874,0,1,0.0219999999999999,1.0,17.0,0.0,0.0,0.0,0.0,0.009450895798693841,1.255272505103306,0,mathso,ce_mathso
107592,0,Hash,Outer,Inner,False,(pa.parentid = pt.postid),Hash Join,3,"['u.displayname', 'pa.parentid', 'pt.tagid', 'pt.postid', 't.tagname']",39,0,1,3558,0,1874,0,1,0.025999999999982,1.0,22804.0,0.0,0.0,0.0,0.0,0.011147360775789865,4.3580300765769575,0,mathso,ce_mathso
107592,0,Hash,Outer,Inner,False,(pt.tagid = t.id),Hash Join,1874,"['pt.tagid', 'pt.postid', 't.tagname']",24,0,1,3641094,0,1,0,1,0.016,1.0,17.0,0.0,0.0,0.0,0.0,0.006893707947900456,1.255272505103306,0,mathso,ce_mathso
107592,0,Hash Join,Outer,Inner,False,(pa.owneruserid = u.id),Hash Join,3558,"['u.displayname', 'pa.parentid']",15,0,3221,3557569,1006,994,1,4227,0.8500000000000227,1.0,22787.0,0.0,0.0,0.0,0.0,0.2671717284030191,4.3577062107846425,0,mathso,ce_mathso
107592,0,Limit,Outer,Inner,False,(pq.id = pa.parentid),Hash Join,1,"['u.displayname', 't.tagname', 'pt.tagid']",31,0,1,3557569,0,3,0,1,0.0209999999999865,1.0,22805.0,0.0,0.0,0.0,0.0,0.00902574208690454,4.358049119986747,0,mathso,ce_mathso
107592,9,Hash,Outer,Inner,False,(pa.parentid = pt.postid),Hash Join,3,"['u.displayname', 'pa.parentid', 'pt.tagid', 'pt.postid', 't.tagname']",39,0,1,3558,0,1874,0,1,0.0243333333333358,1.0,22804.0,0.0,0.0,0.0,0.0,0.010441305536716794,4.3580300765769575,0,mathso,ce_mathso
107592,9,Hash,Outer,Inner,False,(pt.tagid = t.id),Hash Join,1874,"['pt.tagid', 'pt.postid', 't.tagname']",24,0,1,3641094,0,1,0,1,0.012999999999999968,1.0,17.0,0.0,0.0,0.0,0.0,0.005609445360280386,1.255272505103306,0,mathso,ce_mathso
107592,9,Hash,Outer,Inner,False,(u.id = pa.owneruserid),Hash Join,3,"['u.displayname', 'pa.parentid', 'pt.tagid', 'pt.postid', 't.tagname']",39,0,1,994,0,3240,0,1,0.0170000000000003,1.0,47.0,0.0,0.0,0.0,0.0,0.007320952922744746,1.6812412373755872,0,mathso,ce_mathso
107592,9,Hash Join,Outer,Inner,False,(pa.owneruserid = u.id),Hash Join,3558,"['u.displayname', 'pa.parentid']",15,0,3221,3557569,1006,994,1,4227,0.4406666666666581,1.0,22787.0,0.0,0.0,0.0,0.0,0.15856350782755751,4.3577062107846425,0,mathso,ce_mathso
107592,9,Limit,Outer,Inner,False,(pq.id = pa.parentid),Hash Join,1,"['u.displayname', 't.tagname', 'pt.tagid']",31,0,1,3557569,0,3,0,1,0.01380000000000394,1.0,13702.2,0.0,0.0,0.0,0.0,0.005952286887384688,4.136821996357989,0,mathso,ce_mathso
107592,18,Hash,Outer,Inner,False,(u.id = pa.owneruserid),Hash Join,3,"['u.displayname', 'pa.parentid', 'pt.tagid', 'pt.postid', 't.tagname']",39,0,1,994,0,3240,0,1,0.022500000000000152,1.0,47.0,0.0,0.0,0.0,0.0,0.009663316679379492,1.6812412373755872,0,mathso,ce_mathso
107592,18,Limit,Outer,Inner,False,(pq.id = pa.parentid),Hash Join,1,"['u.displayname', 't.tagname', 'pt.tagid']",31,0,1,3557569,0,3,0,1,0.01650000000000015,1.0,48.0,0.0,0.0,0.0,0.0,0.007107382974057485,1.6901960800285136,0,mathso,ce_mathso
107592,24,Limit,Outer,Inner,False,(pa.owneruserid = u.id),Hash Join,1,"['u.displayname', 't.tagname', 'pt.tagid']",31,0,0,1065,0,994,0,0,0.0014999999999999,1.0,17.0,0.0,0.0,0.0,0.0,0.0006509536295949619,1.255272505103306,0,mathso,ce_mathso
107592,24,Nested Loop,Outer,Inner,False,(pq.id = pt.postid),Hash Join,1874,"['pq.id', 'pt.tagid', 'pt.postid', 't.tagname']",28,0,1,3557569,0,1874,0,1,0.02249999999999995,1.0,17.0,0.0,0.0,0.0,0.0,0.009663316679379398,1.255272505103306,0,mathso,ce_mathso
107593,0,Hash,Outer,Inner,False,(pa.parentid = pt.postid),Hash Join,3,"['u.displayname', 'pa.parentid', 'pt.postid', 't.tagname', 't.count']",39,0,1,3558,0,1874,0,1,0.0219999999999913,1.0,22804.0,0.0,0.0,0.0,0.0,0.009450895798690255,4.3580300765769575,0,mathso,ce_mathso
107593,0,Hash,Outer,Inner,False,(pt.tagid = t.id),Hash Join,1874,"['pt.postid', 't.tagname', 't.count']",24,0,1,3641094,0,1,0,1,0.014,1.0,17.0,0.0,0.0,0.0,0.0,0.006037954997317177,1.255272505103306,0,mathso,ce_mathso
107593,0,Hash Join,Outer,Inner,False,(pa.owneruserid = u.id),Hash Join,3558,"['u.displayname', 'pa.parentid']",15,0,3221,3557569,1006,994,1,4227,0.4840000000000088,1.0,22787.0,0.0,0.0,0.0,0.0,0.17143390094301086,4.3577062107846425,0,mathso,ce_mathso
107593,0,Limit,Outer,Inner,False,(pq.id = pa.parentid),Hash Join,1,"['u.displayname', 't.tagname', 't.count']",31,0,1,3557569,0,3,0,1,0.0180000000000006,1.0,22805.0,0.0,0.0,0.0,0.0,0.007747778000740233,4.358049119986747,0,mathso,ce_mathso
107593,9,Hash,Outer,Inner,False,(pa.parentid = pt.postid),Hash Join,3,"['u.displayname', 'pa.parentid', 'pt.postid', 't.tagname', 't.count']",39,0,1,3558,0,1874,0,1,0.0239999999999914,1.0,22804.0,0.0,0.0,0.0,0.0,0.010299956639808289,4.3580300765769575,0,mathso,ce_mathso
107593,9,Hash,Outer,Inner,False,(pt.tagid = t.id),Hash Join,1874,"['pt.postid', 't.tagname', 't.count']",24,0,1,3641094,0,1,0,1,0.015999999999999966,1.0,17.0,0.0,0.0,0.0,0.0,0.006893707947900456,1.255272505103306,0,mathso,ce_mathso
107593,9,Hash,Outer,Inner,False,(u.id = pa.owneruserid),Hash Join,3,"['u.displayname', 'pa.parentid', 'pt.postid', 't.tagname', 't.count']",39,0,1,994,0,3240,0,1,0.019499999999999552,1.0,47.0,0.0,0.0,0.0,0.0,0.008387230114158649,1.6812412373755872,0,mathso,ce_mathso
107593,9,Hash Join,Outer,Inner,False,(pa.owneruserid = u.id),Hash Join,3558,"['u.displayname', 'pa.parentid']",15,0,3221,3557569,1006,994,1,4227,0.4613333333333382,1.0,22787.0,0.0,0.0,0.0,0.0,0.16474929075665176,4.3577062107846425,0,mathso,ce_mathso
107593,9,Limit,Outer,Inner,False,(pq.id = pa.parentid),Hash Join,1,"['u.displayname', 't.tagname', 't.count']",31,0,1,3557569,0,3,0,1,0.014199999999990758,1.0,13702.2,0.0,0.0,0.0,0.0,0.006123606211850384,4.136821996357989,0,mathso,ce_mathso
107593,18,Hash,Outer,Inner,False,(u.id = pa.owneruserid),Hash Join,3,"['u.displayname', 'pa.parentid', 'pt.postid', 't.tagname', 't.count']",39,0,1,994,0,3240,0,1,0.017999999999999752,1.0,47.0,0.0,0.0,0.0,0.0,0.007747778000739854,1.6812412373755872,0,mathso,ce_mathso
107593,18,Limit,Outer,Inner,False,(pq.id = pa.parentid),Hash Join,1,"['u.displayname', 't.tagname', 't.count']",31,0,1,3557569,0,3,0,1,0.0150000000000001,1.0,48.0,0.0,0.0,0.0,0.0,0.006466042249231776,1.6901960800285136,0,mathso,ce_mathso
107593,24,Limit,Outer,Inner,False,(pa.owneruserid = u.id),Hash Join,1,"['u.displayname', 't.tagname', 't.count']",31,0,0,1065,0,994,0,0,0.0010000000000001,1.0,17.0,0.0,0.0,0.0,0.0,0.00043407747931868923,1.255272505103306,0,mathso,ce_mathso
107593,24,Nested Loop,Outer,Inner,False,(pq.id = pt.postid),Hash Join,1874,"['pq.id', 'pt.postid', 't.tagname', 't.count']",28,0,1,3557569,0,1874,0,1,0.0229999999999999,1.0,17.0,0.0,0.0,0.0,0.0,0.009875633712160119,1.255272505103306,0,mathso,ce_mathso
107594,0,Hash,Outer,Inner,False,(pa.parentid = pt.postid),Hash Join,3,"['u.displayname', 'u.reputation', 'pa.parentid', 'pt.postid', 't.tagname']",39,0,1,3558,0,1874,0,1,0.02500000000000563,1.0,22804.0,0.0,0.0,0.0,0.0,0.010723865391775512,4.3580300765769575,0,mathso,ce_mathso
107594,0,Hash,Outer,Inner,False,(pt.tagid = t.id),Hash Join,1874,"['pt.postid', 't.tagname']",20,0,1,3641094,0,1,0,1,0.019,1.0,17.0,0.0,0.0,0.0,0.0,0.008174184006426355,1.255272505103306,0,mathso,ce_mathso
107594,0,Hash Join,Outer,Inner,False,(pa.owneruserid = u.id),Hash Join,3558,"['u.displayname', 'u.reputation', 'pa.parentid']",19,0,3221,3557569,1006,994,1,4227,0.5202857142857178,1.0,22787.0,0.0,0.0,0.0,0.0,0.18192521457444777,4.3577062107846425,0,mathso,ce_mathso
107594,0,Sort,Outer,Inner,False,(pq.id = pa.parentid),Hash Join,1,"['u.displayname', 't.tagname', 'u.reputation']",31,0,1,3557569,0,3,0,1,0.02214285714285726,1.0,22805.0,0.0,0.0,0.0,0.0,0.009511598081538373,4.358049119986747,0,mathso,ce_mathso
107594,6,Hash,Outer,Inner,False,(pa.owneruserid = u.id),Hash Join,3,"['u.displayname', 'u.reputation', 'pa.parentid', 'pt.postid', 't.tagname']",39,0,0,3240,1006,994,0,1006,0.012571428571431715,1.0,22756.0,0.0,0.0,0.0,0.0,0.00542566886473889,4.357115009510384,0,mathso,ce_mathso
107594,6,Hash,Outer,Inner,False,(pt.tagid = t.id),Hash Join,1874,"['pt.postid', 't.tagname']",20,0,1,3641094,0,1,0,1,0.018285714285714145,1.0,17.0,0.0,0.0,0.0,0.0,0.007869651014561524,1.255272505103306,0,mathso,ce_mathso
107594,6,Hash Join,Outer,Inner,False,(pa.parentid = pt.postid),Hash Join,3240,"['pa.owneruserid', 'pa.parentid', 'pt.postid', 't.tagname']",28,0,1,3557569,0,1874,0,1,0.022142857142857186,1.0,17.0,0.0,0.0,0.0,0.0,0.009511598081538373,1.255272505103306,0,mathso,ce_mathso
107594,6,Sort,Outer,Inner,False,(pq.id = pa.parentid),Hash Join,1,"['u.displayname', 't.tagname', 'u.reputation']",31,0,1,3557569,0,3,0,1,0.014714285714282844,1.0,22757.0,0.0,0.0,0.0,0.0,0.00634377465779698,4.357134093086434,0,mathso,ce_mathso
107595,0,Hash,Outer,Inner,False,(pa.parentid = pt.postid),Hash Join,3,"['u.displayname', 'u.reputation', 'pa.parentid', 'pt.postid', 't.tagname']",39,0,1,3558,0,1874,0,1,0.024428571428570273,1.0,22804.0,0.0,0.0,0.0,0.0,0.010481682487460574,4.3580300765769575,0,mathso,ce_mathso
107595,0,Hash,Outer,Inner,False,(pt.tagid = t.id),Hash Join,1874,"['pt.postid', 't.tagname']",20,0,1,3641094,0,1,0,1,0.01671428571428563,1.0,17.0,0.0,0.0,0.0,0.0,0.00719892581266858,1.255272505103306,0,mathso,ce_mathso
107595,0,Hash Join,Outer,Inner,False,(pa.owneruserid = u.id),Hash Join,3558,"['u.displayname', 'u.reputation', 'pa.parentid']",19,0,3221,3557569,1006,994,1,4227,0.47014285714286075,1.0,22787.0,0.0,0.0,0.0,0.0,0.16735953818651786,4.3577062107846425,0,mathso,ce_mathso
107595,0,Sort,Outer,Inner,False,(pq.id = pa.parentid),Hash Join,1,"['u.displayname', 't.tagname', 'u.reputation']",31,0,1,3557569,0,3,0,1,0.021285714285714383,1.0,22805.0,0.0,0.0,0.0,0.0,0.009147257051861748,4.358049119986747,0,mathso,ce_mathso
107595,6,Hash,Outer,Inner,False,(pa.owneruserid = u.id),Hash Join,3,"['u.displayname', 'u.reputation', 'pa.parentid', 'pt.postid', 't.tagname']",39,0,0,3240,1006,994,0,1006,0.011142857142849415,1.0,22756.0,0.0,0.0,0.0,0.0,0.004812518287235902,4.357115009510384,0,mathso,ce_mathso
107595,6,Hash,Outer,Inner,False,(pt.tagid = t.id),Hash Join,1874,"['pt.postid', 't.tagname']",20,0,1,3641094,0,1,0,1,0.012428571428571285,1.0,17.0,0.0,0.0,0.0,0.0,0.0053643927472596525,1.255272505103306,0,mathso,ce_mathso
