query_id,treatment_id,parent_node,Async Capable,Parallel Aware,Node Type,Sort Key,Plan Rows,Output,Parent Relationship,Sort Method,Sort Space Type,left_child_input_rows,right_child_input_actual_rows,right_child_input_rows,input_rows,output_rows,execution_time,Actual Loops,Shared Read Blocks,Self Shared Read Blocks,Self Shared Hit Blocks,Temp Read Blocks,Temp Written Blocks,execution_log_time,shared_read_blocks_log,run_id,dbname,data_folder_name
27973,0,Aggregate,False,False,Sort,['posts.owneruserid'],1530585,['owneruserid'],Outer,external merge,Disk,1530585,0.0,0.0,1527295.0,1527295,1042.3221428571428,1.0,60169.0,0.0,3.0,13970.0,15593.0,3.018418424691205,4.779380011491656,0,mathso,ce_mathso
27973,0,Limit,False,False,Sort,['(count(*)) DESC'],24856,"['owneruserid', '(count(*))']",Outer,top-N heapsort,Memory,24856,0.0,0.0,303153.0,10,35.00671428571429,1.0,60169.0,0.0,3.0,13970.0,15593.0,1.5563834925823705,4.779380011491656,0,mathso,ce_mathso
27973,6,Limit,False,False,Sort,['(count(*)) DESC'],24856,"['owneruserid', '(count(*))']",Outer,top-N heapsort,Memory,24856,0.0,0.0,303153.0,10,33.82928571428569,1.0,60169.0,0.0,3.0,0.0,0.0,1.5419445679545,4.779380011491656,0,mathso,ce_mathso
27974,0,Aggregate,False,False,Sort,['posts.owneruserid'],2022241,['owneruserid'],Outer,external merge,Disk,2022241,0.0,0.0,2025942.0,2025942,1341.3934285714288,1.0,60169.0,0.0,3.0,19290.0,21474.0,3.1278798174848097,4.779380011491656,0,mathso,ce_mathso
27974,0,Limit,False,False,Sort,['(count(*)) DESC'],24856,"['owneruserid', '(count(*))']",Outer,top-N heapsort,Memory,24856,0.0,0.0,92092.0,10,10.291142857142729,1.0,60169.0,0.0,3.0,19290.0,21474.0,1.052737902193432,4.779380011491656,0,mathso,ce_mathso
27974,6,Limit,False,False,Sort,['(count(*)) DESC'],24856,"['owneruserid', '(count(*))']",Outer,top-N heapsort,Memory,24856,0.0,0.0,92092.0,10,10.13985714285715,1.0,60169.0,0.0,3.0,0.0,0.0,1.046879621496,4.779380011491656,0,mathso,ce_mathso
28229,0,0,False,False,Sort,['p.creationdate'],1,"['u.displayname', 'p.id', 'p.creationdate']",0,external merge,Disk,1,0.0,0.0,6956.0,6956,7.2777500000001965,1.0,82908.0,0.0,3.0,20828.0,20840.0,0.9179123059424998,4.91860167696984,0,mathso,ce_mathso
28229,6,0,False,False,Sort,['p.creationdate'],1,"['u.displayname', 'p.id', 'p.creationdate']",0,quicksort,Memory,1,0.0,0.0,6956.0,6956,3.613999999999957,1.0,82908.0,0.0,3.0,6306.0,6306.0,0.6640775901850705,4.91860167696984,0,mathso,ce_mathso
28311,0,0,False,False,Sort,['(sum(CASE WHEN ((votes.votetypeid = 2) AND (posts.posttypeid = 2)) THEN 1 ELSE NULL::integer END)) DESC'],952172,"['users.id', 'users.reputation', '(sum(CASE WHEN (votes.votetypeid = 2) THEN 1 ELSE NULL::integer END))', '(sum(CASE WHEN ((votes.votetypeid = 2) AND (posts.posttypeid = 1)) THEN 1 ELSE NULL::integer END))', '(sum(CASE WHEN ((votes.votetypeid = 2) AND (posts.posttypeid = 2)) THEN 1 ELSE NULL::integer END))']",0,external merge,Disk,952172,0.0,0.0,294818.0,294818,191.93871428571376,1.0,162554.0,0.0,3.0,303786.0,316141.0,2.2854193801254277,5.2110003324234295,0,mathso,ce_mathso
28311,0,Aggregate,False,False,Sort,"['users.id', 'users.reputation']",11943522,"['users.id', 'users.reputation', 'votes.votetypeid', 'posts.posttypeid']",Outer,external merge,Disk,11943522,0.0,0.0,10136615.0,10136615,8708.044,1.0,162554.0,0.0,3.0,298359.0,310164.0,3.939970484707833,5.2110003324234295,0,mathso,ce_mathso
28311,6,0,False,False,Sort,['(sum(CASE WHEN ((votes.votetypeid = 2) AND (posts.posttypeid = 2)) THEN 1 ELSE NULL::integer END)) DESC'],952172,"['users.id', 'users.reputation', '(sum(CASE WHEN (votes.votetypeid = 2) THEN 1 ELSE NULL::integer END))', '(sum(CASE WHEN ((votes.votetypeid = 2) AND (posts.posttypeid = 1)) THEN 1 ELSE NULL::integer END))', '(sum(CASE WHEN ((votes.votetypeid = 2) AND (posts.posttypeid = 2)) THEN 1 ELSE NULL::integer END))']",0,quicksort,Memory,952172,0.0,0.0,294818.0,294818,86.9317142857144,1.0,162554.0,0.0,3.0,43195.0,43195.0,1.9441455400928054,5.2110003324234295,0,mathso,ce_mathso
28339,0,Aggregate,False,False,Sort,"['posts.owneruserid', 'users.reputation']",36989,"['posts.owneruserid', 'users.reputation', 'posts.score', 'posts.id']",Outer,external merge,Disk,36989,0.0,0.0,2189462.0,2189462,1680.9645714285714,1.0,82908.0,0.0,3.0,52176.0,54723.0,3.2258168436645565,4.91860167696984,0,mathso,ce_mathso
28339,0,Limit,False,False,Sort,['(((users.reputation)::double precision / (count(posts.id))::double precision)) DESC'],12330,"['posts.owneruserid', '(sum(posts.score))', 'users.reputation', '(count(posts.id))', '(((users.reputation)::double precision / (count(posts.id))::double precision))']",Outer,top-N heapsort,Memory,12330,0.0,0.0,7392.0,100,1.3882857142858225,1.0,82908.0,0.0,3.0,52176.0,54723.0,0.3780862808808028,4.91860167696984,0,mathso,ce_mathso
28339,6,Limit,False,False,Sort,['(((users.reputation)::double precision / (count(posts.id))::double precision)) DESC'],12330,"['posts.owneruserid', '(sum(posts.score))', 'users.reputation', '(count(posts.id))', '(((users.reputation)::double precision / (count(posts.id))::double precision))']",Outer,top-N heapsort,Memory,12330,0.0,0.0,7392.0,100,1.0638571428570944,1.0,82908.0,0.0,3.0,0.0,0.0,0.31467963277298144,4.91860167696984,0,mathso,ce_mathso
28464,0,0,False,False,Sort,"['posthistory.postid DESC', 'posthistory.id DESC']",351,"['postid', 'id', 'posthistorytypeid', 'postid', 'revisionguid', 'creationdate', 'userid', 'posttext', 'jsonfield']",0,quicksort,Memory,351,0.0,0.0,3.0,3,0.0819999999998799,1.0,684968.0,0.0,3.0,0.0,0.0,0.03422726077050244,5.835670916844851,0,mathso,ce_mathso
28464,9,0,False,False,Sort,"['posthistory.postid DESC', 'posthistory.id DESC']",351,"['postid', 'id', 'posthistorytypeid', 'postid', 'revisionguid', 'creationdate', 'userid', 'posttext', 'jsonfield']",0,quicksort,Memory,351,0.0,0.0,3.0,3,0.03939999999994978,1.0,410982.4,0.0,3.0,0.0,0.0,0.016782712486819684,5.613824280674141,0,mathso,ce_mathso
28464,18,0,False,False,Sort,"['posthistory.postid DESC', 'posthistory.id DESC']",351,"['postid', 'id', 'posthistorytypeid', 'postid', 'revisionguid', 'creationdate', 'userid', 'posttext', 'jsonfield']",0,quicksort,Memory,351,0.0,0.0,3.0,3,0.03799999999999995,1.0,4.0,0.0,3.0,0.0,0.0,0.01619735351243906,0.6989700043360189,0,mathso,ce_mathso
